CompoundID,ChemOntID,ClassifiedResults
4564901,CHEMONTID:0001661,alternative_parents: Secondary alcohols
4564901,CHEMONTID:0004140,alternative_parents: Oxacyclic compounds
4564901,CHEMONTID:0002286,alternative_parents: Polyols
4564901,CHEMONTID:0001137,alternative_parents: Monocarboxylic acids and derivatives
4564901,CHEMONTID:0001205,alternative_parents: Carboxylic acids
4564901,CHEMONTID:0004557,alternative_parents: Organopnictogen compounds
4564901,CHEMONTID:0000286,alternative_parents: Primary alcohols
4564901,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
4564901,CHEMONTID:0001831,alternative_parents: Carbonyl compounds
4564901,CHEMONTID:0003940,alternative_parents: Organic oxides
4564901,CHEMONTID:0000278,alternative_parents: Organonitrogen compounds
4564901,NotAvailable,mMlecular_framework: Aliphatic heteromonocyclic compounds
4564901,NotAvailable,"Substituents: [""Oligosaccharide"", ""N-acylneuraminic acid"", ""Acylaminosugar"", ""Neuraminic acid"", ""N-acyl-alpha-hexosamine"", ""C-glucuronide"", ""C-glycosyl compound"", ""Glycosyl compound"", ""O-glycosyl compound"", ""Ketal"", ""Pyran"", ""Oxane"", ""Acetamide"", ""Carboxamide group"", ""Hemiacetal"", ""Secondary carboxylic acid amide"", ""Secondary alcohol"", ""Acetal"", ""Monocarboxylic acid or derivatives"", ""Organoheterocyclic compound"", ""Carboxylic acid"", ""Carboxylic acid derivative"", ""Oxacycle"", ""Polyol"", ""Alcohol"", ""Organic oxide"", ""Organopnictogen compound"", ""Carbonyl group"", ""Hydrocarbon derivative"", ""Organic nitrogen compound"", ""Organonitrogen compound"", ""Primary alcohol"", ""Aliphatic heteromonocyclic compound""]"
4564901,NotAvailable,External_descriptors: []
4564901,NotAvailable,"Ancestors: [""Acetals"", ""Acetamides"", ""Acylaminosugars"", ""Alcohols and polyols"", ""Amino sugars"", ""Aminosaccharides"", ""C-glucuronides"", ""C-glycosyl compounds"", ""Carbohydrates and carbohydrate conjugates"", ""Carbonyl compounds"", ""Carboxylic acid amides"", ""Carboxylic acid derivatives"", ""Carboxylic acids"", ""Carboxylic acids and derivatives"", ""Chemical entities"", ""Ethers"", ""Glucuronic acid derivatives"", ""Glucuronides"", ""Glycosyl compounds"", ""Hemiacetals"", ""Hydrocarbon derivatives"", ""Ketals"", ""Monocarboxylic acids and derivatives"", ""N-acyl-alpha-hexosamines"", ""N-acylneuraminic acids"", ""N-acylneuraminic acids and derivatives"", ""Neuraminic acids"", ""Neuraminic acids and derivatives"", ""O-glycosyl compounds"", ""Oligosaccharides"", ""Organic acids and derivatives"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organopnictogen compounds"", ""Oxacyclic compounds"", ""Oxanes"", ""Polyols"", ""Primary alcohols"", ""Pyranoid amino acids and derivatives"", ""Pyrans"", ""Secondary alcohols"", ""Secondary carboxylic acid amides"", ""Sugar acids and derivatives"", ""Sugar amino acids and derivatives""]"
4564901,NotAvailable,"predicted_chebi_terms: [""oligosaccharide (CHEBI:50699)"", ""amino sugar (CHEBI:28963)"", ""neuraminic acids (CHEBI:25508)"", ""N-acyl-hexosamine (CHEBI:21656)"", ""C-glycosyl compound (CHEBI:20857)"", ""glycoside (CHEBI:24400)"", ""ketal (CHEBI:59777)"", ""pyrans (CHEBI:26407)"", ""oxanes (CHEBI:46942)"", ""acetamides (CHEBI:22160)"", ""carboxamide (CHEBI:37622)"", ""hemiacetal (CHEBI:5653)"", ""secondary alcohol (CHEBI:35681)"", ""oxacycle (CHEBI:38104)"", ""polyol (CHEBI:26191)"", ""monocarboxylic acid (CHEBI:25384)"", ""carboxylic acid (CHEBI:33575)"", ""pnictogen molecular entity (CHEBI:33302)"", ""organic molecular entity (CHEBI:50860)"", ""primary alcohol (CHEBI:15734)"", ""organic molecule (CHEBI:72695)"", ""carbonyl compound (CHEBI:36586)"", ""organic oxide (CHEBI:25701)"", ""organonitrogen compound (CHEBI:35352)"", ""chemical entity (CHEBI:24431)"", ""oxygen molecular entity (CHEBI:25806)"", ""organooxygen compound (CHEBI:36963)"", ""carbohydrates and carbohydrate derivatives (CHEBI:78616)"", ""carbohydrate acid derivative (CHEBI:63436)"", ""amino acid (CHEBI:33709)"", ""glucosiduronic acid (CHEBI:24302)"", ""ether (CHEBI:25698)"", ""acetal (CHEBI:59769)"", ""organic heterocyclic compound (CHEBI:24532)"", ""organic acid (CHEBI:64709)"", ""amide (CHEBI:32988)"", ""organic hydroxy compound (CHEBI:33822)"", ""alcohol (CHEBI:30879)"", ""nitrogen molecular entity (CHEBI:51143)"", ""carboxylic acid anion (CHEBI:29067)""]"
4564901,NotAvailable,"predicted_lipidmaps_terms: [""Acylaminosugars (SL01)""]"
4564901,NotAvailable,Classification_version: 2.1
4572774,CHEMONTID:0000000,Kingdom: Organic compounds
4572774,CHEMONTID:0000002,Superclass: Organoheterocyclic compounds
4572774,CHEMONTID:0000211,Class: Indoles and derivatives
4572774,CHEMONTID:0000210,Subclass: Carbazoles
4572774,CHEMONTID:0000210,Direct_parent: Carbazoles
4572774,CHEMONTID:0000190,alternative_parents: Methoxyphenols
4572774,CHEMONTID:0002497,alternative_parents: Indoles
4572774,CHEMONTID:0004628,alternative_parents: 4-alkoxyphenols
4572774,CHEMONTID:0004742,alternative_parents: Phenoxy compounds
4572774,CHEMONTID:0004113,alternative_parents: Methoxybenzenes
4572774,CHEMONTID:0000138,alternative_parents: Anisoles
4572774,CHEMONTID:0004646,alternative_parents: 1-hydroxy-2-unsubstituted benzenoids
4572774,CHEMONTID:0000128,alternative_parents: Alkyl aryl ethers
4572774,CHEMONTID:0000090,alternative_parents: Pyrroles
4572774,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
4572774,CHEMONTID:0001661,alternative_parents: Secondary alcohols
4572774,CHEMONTID:0001897,"alternative_parents: 1,2-aminoalcohols"
4572774,CHEMONTID:0002228,alternative_parents: Dialkylamines
4572774,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
4572774,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
4572774,CHEMONTID:0004557,alternative_parents: Organopnictogen compounds
4572774,NotAvailable,mMlecular_framework: Aromatic heteropolycyclic compounds
4572774,NotAvailable,"Substituents: [""Carbazole"", ""Methoxyphenol"", ""4-alkoxyphenol"", ""Indole"", ""Anisole"", ""Phenoxy compound"", ""Phenol ether"", ""Methoxybenzene"", ""Alkyl aryl ether"", ""1-hydroxy-2-unsubstituted benzenoid"", ""Phenol"", ""Benzenoid"", ""Monocyclic benzene moiety"", ""Pyrrole"", ""Heteroaromatic compound"", ""Secondary alcohol"", ""1,2-aminoalcohol"", ""Secondary amine"", ""Azacycle"", ""Secondary aliphatic amine"", ""Ether"", ""Hydrocarbon derivative"", ""Organic oxygen compound"", ""Alcohol"", ""Organopnictogen compound"", ""Organic nitrogen compound"", ""Amine"", ""Organonitrogen compound"", ""Organooxygen compound"", ""Aromatic heteropolycyclic compound""]"
4572774,NotAvailable,External_descriptors: []
4572774,NotAvailable,"Ancestors: [""1,2-aminoalcohols"", ""1-hydroxy-2-unsubstituted benzenoids"", ""4-alkoxyphenols"", ""Alcohols and polyols"", ""Alkanolamines"", ""Alkyl aryl ethers"", ""Amines"", ""Anisoles"", ""Azacyclic compounds"", ""Benzene and substituted derivatives"", ""Benzenoids"", ""Carbazoles"", ""Chemical entities"", ""Dialkylamines"", ""Ethers"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Indoles"", ""Indoles and derivatives"", ""Methoxybenzenes"", ""Methoxyphenols"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organic oxygen compounds"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organopnictogen compounds"", ""Phenol ethers"", ""Phenols"", ""Phenoxy compounds"", ""Pyrroles"", ""Secondary alcohols"", ""Secondary amines""]"
4572774,NotAvailable,"predicted_chebi_terms: [""methoxybenzene (CHEBI:51683)"", ""phenols (CHEBI:33853)"", ""indoles (CHEBI:24828)"", ""benzenes (CHEBI:22712)"", ""aromatic ether (CHEBI:35618)"", ""pyrroles (CHEBI:26455)"", ""organic aromatic compound (CHEBI:33659)"", ""secondary alcohol (CHEBI:35681)"", ""amino alcohol (CHEBI:22478)"", ""secondary amino compound (CHEBI:50995)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""organic molecule (CHEBI:72695)"", ""pnictogen molecular entity (CHEBI:33302)"", ""organic molecular entity (CHEBI:50860)"", ""carbazoles (CHEBI:48513)"", ""chemical entity (CHEBI:24431)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""organic heterocyclic compound (CHEBI:24532)"", ""oxygen molecular entity (CHEBI:25806)"", ""organooxygen compound (CHEBI:36963)"", ""ether (CHEBI:25698)"", ""polyol (CHEBI:26191)"", ""organic hydroxy compound (CHEBI:33822)"", ""alcohol (CHEBI:30879)"", ""nitrogen molecular entity (CHEBI:51143)"", ""organonitrogen compound (CHEBI:35352)"", ""amine (CHEBI:32952)"", ""secondary amine (CHEBI:32863)""]"
4572774,NotAvailable,predicted_lipidmaps_terms: []
4572774,NotAvailable,Classification_version: 2.1
4588768,CHEMONTID:0000000,Kingdom: Organic compounds
4588768,CHEMONTID:0000012,Superclass: Lipids and lipid-like molecules
4588768,CHEMONTID:0003909,Class: Fatty Acyls
4588768,CHEMONTID:0000513,Subclass: Eicosanoids
4588768,CHEMONTID:0000514,Direct_parent: Prostaglandins and related compounds
4588768,CHEMONTID:0001334,alternative_parents: Fatty alcohols
4588768,CHEMONTID:0003417,alternative_parents: Fatty acid methyl esters
4588768,CHEMONTID:0002648,alternative_parents: Tetrahydrofurans
4588768,CHEMONTID:0003416,alternative_parents: Methyl esters
4588768,CHEMONTID:0001661,alternative_parents: Secondary alcohols
4588768,CHEMONTID:0001292,alternative_parents: Cyclic alcohols and derivatives
4588768,CHEMONTID:0004140,alternative_parents: Oxacyclic compounds
4588768,CHEMONTID:0001137,alternative_parents: Monocarboxylic acids and derivatives
4588768,CHEMONTID:0003940,alternative_parents: Organic oxides
4588768,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
4588768,CHEMONTID:0001831,alternative_parents: Carbonyl compounds
4588768,NotAvailable,mMlecular_framework: Aliphatic heteropolycyclic compounds
4588768,NotAvailable,"Substituents: [""Prostaglandin skeleton"", ""Fatty alcohol"", ""Fatty acid ester"", ""Fatty acid methyl ester"", ""Cyclic alcohol"", ""Tetrahydrofuran"", ""Methyl ester"", ""Secondary alcohol"", ""Carboxylic acid ester"", ""Monocarboxylic acid or derivatives"", ""Carboxylic acid derivative"", ""Oxacycle"", ""Organoheterocyclic compound"", ""Hydrocarbon derivative"", ""Organooxygen compound"", ""Organic oxide"", ""Organic oxygen compound"", ""Alcohol"", ""Carbonyl group"", ""Aliphatic heteropolycyclic compound""]"
4588768,NotAvailable,External_descriptors: []
4588768,NotAvailable,"Ancestors: [""Alcohols and polyols"", ""Carbonyl compounds"", ""Carboxylic acid derivatives"", ""Carboxylic acid esters"", ""Carboxylic acids and derivatives"", ""Chemical entities"", ""Cyclic alcohols and derivatives"", ""Eicosanoids"", ""Fatty Acyls"", ""Fatty acid esters"", ""Fatty acid methyl esters"", ""Fatty alcohols"", ""Hydrocarbon derivatives"", ""Lipids and lipid-like molecules"", ""Methyl esters"", ""Monocarboxylic acids and derivatives"", ""Organic acids and derivatives"", ""Organic compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organoheterocyclic compounds"", ""Organooxygen compounds"", ""Oxacyclic compounds"", ""Prostaglandins and related compounds"", ""Secondary alcohols"", ""Tetrahydrofurans""]"
4588768,NotAvailable,"predicted_chebi_terms: [""aliphatic alcohol (CHEBI:2571)"", ""fatty acid methyl ester (CHEBI:4986)"", ""oxolanes (CHEBI:26912)"", ""carboxylic ester (CHEBI:33308)"", ""secondary alcohol (CHEBI:35681)"", ""organic hydroxy compound (CHEBI:33822)"", ""oxacycle (CHEBI:38104)"", ""carbonyl compound (CHEBI:36586)"", ""organic oxide (CHEBI:25701)"", ""organic molecule (CHEBI:72695)"", ""prostanoid (CHEBI:26347)"", ""chemical entity (CHEBI:24431)"", ""lipid (CHEBI:18059)"", ""organooxygen compound (CHEBI:36963)"", ""fatty acid ester (CHEBI:35748)"", ""organic heterocyclic compound (CHEBI:24532)"", ""oxygen molecular entity (CHEBI:25806)"", ""organic molecular entity (CHEBI:50860)"", ""polyol (CHEBI:26191)"", ""alcohol (CHEBI:30879)"", ""icosanoid (CHEBI:23899)""]"
4588768,NotAvailable,"predicted_lipidmaps_terms: [""Fatty alcohols (FA05)"", ""Fatty esters (FA07)"", ""Prostaglandins (FA0301)"", ""Fatty Acyls (FA)"", ""Eicosanoids (FA03)""]"
4588768,NotAvailable,Classification_version: 2.1
4602007,CHEMONTID:0000000,Kingdom: Organic compounds
4602007,CHEMONTID:0000002,Superclass: Organoheterocyclic compounds
4602007,CHEMONTID:0001346,Class: Diazines
4602007,CHEMONTID:0000075,Subclass: Pyrimidines and pyrimidine derivatives
4602007,CHEMONTID:0002308,Direct_parent: Phenylpyrimidines
4602007,CHEMONTID:0000036,alternative_parents: Nitrobenzenes
4602007,CHEMONTID:0003924,alternative_parents: Phenylalkylamines
4602007,CHEMONTID:0000284,alternative_parents: Aniline and substituted anilines
4602007,CHEMONTID:0004612,alternative_parents: Nitroaromatic compounds
4602007,CHEMONTID:0002458,alternative_parents: Secondary alkylarylamines
4602007,CHEMONTID:0001262,alternative_parents: Aminopyrimidines and derivatives
4602007,CHEMONTID:0003886,alternative_parents: Imidolactams
4602007,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
4602007,CHEMONTID:0003633,"alternative_parents: Propargyl-type 1,3-dipolar organic compounds"
4602007,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
4602007,CHEMONTID:0001508,alternative_parents: Organic oxoazanium compounds
4602007,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
4602007,CHEMONTID:0003940,alternative_parents: Organic oxides
4602007,CHEMONTID:0003865,alternative_parents: Organic salts
4602007,CHEMONTID:0003610,alternative_parents: Organic zwitterions
4602007,CHEMONTID:0002450,alternative_parents: Primary amines
4602007,NotAvailable,mMlecular_framework: Aromatic heteromonocyclic compounds
4602007,NotAvailable,"Substituents: [""5-phenylpyrimidine"", ""Nitrobenzene"", ""Nitroaromatic compound"", ""Phenylalkylamine"", ""Aniline or substituted anilines"", ""Aminopyrimidine"", ""Secondary aliphatic/aromatic amine"", ""Monocyclic benzene moiety"", ""Imidolactam"", ""Benzenoid"", ""Heteroaromatic compound"", ""C-nitro compound"", ""Organic nitro compound"", ""Organic oxoazanium"", ""Azacycle"", ""Secondary amine"", ""Organic 1,3-dipolar compound"", ""Allyl-type 1,3-dipolar organic compound"", ""Propargyl-type 1,3-dipolar organic compound"", ""Primary amine"", ""Organic nitrogen compound"", ""Organonitrogen compound"", ""Amine"", ""Organic salt"", ""Organic zwitterion"", ""Organic oxygen compound"", ""Organic oxide"", ""Hydrocarbon derivative"", ""Aromatic heteromonocyclic compound""]"
4602007,NotAvailable,External_descriptors: []
4602007,NotAvailable,"Ancestors: [""Allyl-type 1,3-dipolar organic compounds"", ""Amines"", ""Aminopyrimidines and derivatives"", ""Aniline and substituted anilines"", ""Aralkylamines"", ""Azacyclic compounds"", ""Benzene and substituted derivatives"", ""Benzenoids"", ""C-nitro compounds"", ""Chemical entities"", ""Diazines"", ""Heteroaromatic compounds"", ""Hydrocarbon derivatives"", ""Imidolactams"", ""Nitroaromatic compounds"", ""Nitrobenzenes"", ""Organic 1,3-dipolar compounds"", ""Organic compounds"", ""Organic nitro compounds"", ""Organic nitrogen compounds"", ""Organic oxides"", ""Organic oxoazanium compounds"", ""Organic oxygen compounds"", ""Organic salts"", ""Organic zwitterions"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organopnictogen compounds"", ""Phenylalkylamines"", ""Phenylpyrimidines"", ""Primary amines"", ""Propargyl-type 1,3-dipolar organic compounds"", ""Pyrimidines and pyrimidine derivatives"", ""Secondary alkylarylamines"", ""Secondary amines""]"
4602007,NotAvailable,"predicted_chebi_terms: [""nitrobenzenes (CHEBI:48109)"", ""phenylalkylamine (CHEBI:60977)"", ""anilines (CHEBI:22562)"", ""aromatic compound (CHEBI:33655)"", ""secondary amine (CHEBI:32863)"", ""aminopyrimidine (CHEBI:38338)"", ""heterocyclic compound (CHEBI:5686)"", ""dicarboximide (CHEBI:35356)"", ""organosulfur compound (CHEBI:33261)"", ""organic aromatic compound (CHEBI:33659)"", ""dipolar compound (CHEBI:51151)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""nitrogen molecular entity (CHEBI:51143)"", ""organooxygen compound (CHEBI:36963)"", ""organic molecule (CHEBI:72695)"", ""organic oxide (CHEBI:25701)"", ""organic salt (CHEBI:24868)"", ""zwitterion (CHEBI:27369)"", ""organic molecular entity (CHEBI:50860)"", ""primary amine (CHEBI:32877)"", ""pyrimidines (CHEBI:39447)"", ""chemical entity (CHEBI:24431)"", ""benzenoid aromatic compound (CHEBI:33836)"", ""benzenes (CHEBI:22712)"", ""organonitrogen compound (CHEBI:35352)"", ""amine (CHEBI:32952)"", ""aralkylamine (CHEBI:18000)"", ""nitro compound (CHEBI:35715)"", ""organic heterocyclic compound (CHEBI:24532)"", ""diazines (CHEBI:38313)"", ""oxygen molecular entity (CHEBI:25806)""]"
4602007,NotAvailable,predicted_lipidmaps_terms: []
4602007,NotAvailable,Classification_version: 2.1
4604180,CHEMONTID:0000000,Kingdom: Organic compounds
4604180,CHEMONTID:0004603,Superclass: Organic oxygen compounds
4604180,CHEMONTID:0000323,Class: Organooxygen compounds
4604180,CHEMONTID:0000011,Subclass: Carbohydrates and carbohydrate conjugates
4604180,CHEMONTID:0000198,Direct_parent: Oligosaccharides
4604180,CHEMONTID:0002207,alternative_parents: O-glycosyl compounds
4604180,CHEMONTID:0002946,"alternative_parents: 1,4-dioxepanes"
4604180,CHEMONTID:0002012,alternative_parents: Oxanes
4604180,CHEMONTID:0001967,alternative_parents: Oxolanes
4604180,CHEMONTID:0001661,alternative_parents: Secondary alcohols
4604180,CHEMONTID:0001092,alternative_parents: Hemiacetals
4604180,CHEMONTID:0002286,alternative_parents: Polyols
4604180,CHEMONTID:0004140,alternative_parents: Oxacyclic compounds
4604180,CHEMONTID:0001167,alternative_parents: Dialkyl ethers
4604180,CHEMONTID:0001656,alternative_parents: Acetals
4604180,CHEMONTID:0000286,alternative_parents: Primary alcohols
4604180,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
4604180,NotAvailable,mMlecular_framework: Aliphatic heteropolycyclic compounds
4604180,NotAvailable,"Substituents: [""Oligosaccharide"", ""Glycosyl compound"", ""O-glycosyl compound"", ""1,4-dioxepane"", ""Dioxepane"", ""Oxane"", ""Oxolane"", ""Secondary alcohol"", ""Hemiacetal"", ""Acetal"", ""Dialkyl ether"", ""Oxacycle"", ""Ether"", ""Polyol"", ""Organoheterocyclic compound"", ""Hydrocarbon derivative"", ""Primary alcohol"", ""Alcohol"", ""Aliphatic heteropolycyclic compound""]"
4604180,NotAvailable,"External_descriptors: [[""source: META CYC"", ""source_id: CPD-8939"", ""annotation: [\""an agaro-oligosaccharide\""]""]]"
4604180,NotAvailable,"Ancestors: [""1,4-dioxepanes"", ""Acetals"", ""Alcohols and polyols"", ""Carbohydrates and carbohydrate conjugates"", ""Chemical entities"", ""Dialkyl ethers"", ""Dioxepanes"", ""Ethers"", ""Glycosyl compounds"", ""Hemiacetals"", ""Hydrocarbon derivatives"", ""O-glycosyl compounds"", ""Oligosaccharides"", ""Organic compounds"", ""Organic oxygen compounds"", ""Organoheterocyclic compounds"", ""Organooxygen compounds"", ""Oxacyclic compounds"", ""Oxanes"", ""Oxolanes"", ""Polyols"", ""Primary alcohols"", ""Secondary alcohols""]"
4604180,NotAvailable,"predicted_chebi_terms: [""glycoside (CHEBI:24400)"", ""oxacycle (CHEBI:38104)"", ""oxanes (CHEBI:46942)"", ""oxolanes (CHEBI:26912)"", ""secondary alcohol (CHEBI:35681)"", ""hemiacetal (CHEBI:5653)"", ""polyol (CHEBI:26191)"", ""ether (CHEBI:25698)"", ""acetal (CHEBI:59769)"", ""primary alcohol (CHEBI:15734)"", ""organic molecule (CHEBI:72695)"", ""oligosaccharide (CHEBI:50699)"", ""chemical entity (CHEBI:24431)"", ""oxygen molecular entity (CHEBI:25806)"", ""organic molecular entity (CHEBI:50860)"", ""organooxygen compound (CHEBI:36963)"", ""carbohydrates and carbohydrate derivatives (CHEBI:78616)"", ""organic heterocyclic compound (CHEBI:24532)"", ""organic hydroxy compound (CHEBI:33822)"", ""alcohol (CHEBI:30879)""]"
4604180,NotAvailable,predicted_lipidmaps_terms: []
4604180,NotAvailable,Classification_version: 2.1
4620161,CHEMONTID:0000000,Kingdom: Organic compounds
4620161,CHEMONTID:0000012,Superclass: Lipids and lipid-like molecules
4620161,CHEMONTID:0003909,Class: Fatty Acyls
4620161,CHEMONTID:0000513,Subclass: Eicosanoids
4620161,CHEMONTID:0000514,Direct_parent: Prostaglandins and related compounds
4620161,CHEMONTID:0001565,alternative_parents: Iridoids and derivatives
4620161,CHEMONTID:0001564,alternative_parents: Bicyclic monoterpenoids
4620161,CHEMONTID:0000341,alternative_parents: Hydroxy fatty acids
4620161,CHEMONTID:0001989,alternative_parents: Heterocyclic fatty acids
4620161,CHEMONTID:0000338,alternative_parents: Branched fatty acids
4620161,CHEMONTID:0002648,alternative_parents: Tetrahydrofurans
4620161,CHEMONTID:0001661,alternative_parents: Secondary alcohols
4620161,CHEMONTID:0001292,alternative_parents: Cyclic alcohols and derivatives
4620161,CHEMONTID:0004140,alternative_parents: Oxacyclic compounds
4620161,CHEMONTID:0001137,alternative_parents: Monocarboxylic acids and derivatives
4620161,CHEMONTID:0001167,alternative_parents: Dialkyl ethers
4620161,CHEMONTID:0001205,alternative_parents: Carboxylic acids
4620161,CHEMONTID:0003940,alternative_parents: Organic oxides
4620161,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
4620161,CHEMONTID:0003608,alternative_parents: Organic anions
4620161,NotAvailable,mMlecular_framework: Aliphatic heteropolycyclic compounds
4620161,NotAvailable,"Substituents: [""Prostaglandin skeleton"", ""Monoterpenoid"", ""11-noriridane monoterpenoid"", ""Bicyclic monoterpenoid"", ""Hydroxy fatty acid"", ""Heterocyclic fatty acid"", ""Branched fatty acid"", ""Tetrahydrofuran"", ""Cyclic alcohol"", ""Secondary alcohol"", ""Oxacycle"", ""Organoheterocyclic compound"", ""Monocarboxylic acid or derivatives"", ""Ether"", ""Dialkyl ether"", ""Carboxylic acid"", ""Carboxylic acid derivative"", ""Organic oxygen compound"", ""Organic oxide"", ""Hydrocarbon derivative"", ""Organooxygen compound"", ""Alcohol"", ""Organic anion"", ""Aliphatic heteropolycyclic compound""]"
4620161,NotAvailable,External_descriptors: []
4620161,NotAvailable,"Ancestors: [""Alcohols and polyols"", ""Bicyclic monoterpenoids"", ""Branched fatty acids"", ""Carboxylic acids"", ""Carboxylic acids and derivatives"", ""Chemical entities"", ""Cyclic alcohols and derivatives"", ""Dialkyl ethers"", ""Eicosanoids"", ""Ethers"", ""Fatty Acyls"", ""Fatty acids and conjugates"", ""Heterocyclic fatty acids"", ""Hydrocarbon derivatives"", ""Hydroxy fatty acids"", ""Iridoids and derivatives"", ""Lipids and lipid-like molecules"", ""Monocarboxylic acids and derivatives"", ""Monoterpenoids"", ""Organic acids and derivatives"", ""Organic anions"", ""Organic compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organoheterocyclic compounds"", ""Organooxygen compounds"", ""Oxacyclic compounds"", ""Prenol lipids"", ""Prostaglandins and related compounds"", ""Secondary alcohols"", ""Tetrahydrofurans""]"
4620161,NotAvailable,predicted_chebi_terms: []
4620161,NotAvailable,predicted_lipidmaps_terms: []
4620161,NotAvailable,Classification_version: 2.1
4626832,CHEMONTID:0000000,Kingdom: Organic compounds
4626832,CHEMONTID:0000264,Superclass: Organic acids and derivatives
4626832,CHEMONTID:0000265,Class: Carboxylic acids and derivatives
4626832,CHEMONTID:0000013,"Subclass: Amino acids, peptides, and analogues"
4626832,CHEMONTID:0000347,Intermediate_nodes: Amino acids and derivatives
4626832,CHEMONTID:0001880,Direct_parent: Gamma amino acids and derivatives
4626832,CHEMONTID:0000299,alternative_parents: Medium-chain hydroxy acids and derivatives
4626832,CHEMONTID:0000495,alternative_parents: Carbocyclic fatty acids
4626832,CHEMONTID:0003086,alternative_parents: Medium-chain fatty acids
4626832,CHEMONTID:0000341,alternative_parents: Hydroxy fatty acids
4626832,CHEMONTID:0001713,alternative_parents: Beta hydroxy acids and derivatives
4626832,CHEMONTID:0000489,alternative_parents: Amino fatty acids
4626832,CHEMONTID:0001661,alternative_parents: Secondary alcohols
4626832,CHEMONTID:0004176,alternative_parents: Amino acids
4626832,CHEMONTID:0001897,"alternative_parents: 1,2-aminoalcohols"
4626832,CHEMONTID:0001137,alternative_parents: Monocarboxylic acids and derivatives
4626832,CHEMONTID:0001205,alternative_parents: Carboxylic acids
4626832,CHEMONTID:0003940,alternative_parents: Organic oxides
4626832,CHEMONTID:0000469,alternative_parents: Monoalkylamines
4626832,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
4626832,CHEMONTID:0001831,alternative_parents: Carbonyl compounds
4626832,NotAvailable,mMlecular_framework: Aliphatic homomonocyclic compounds
4626832,NotAvailable,"Substituents: [""Gamma amino acid or derivatives"", ""Carbocyclic fatty acid"", ""Medium-chain hydroxy acid"", ""Medium-chain fatty acid"", ""Amino fatty acid"", ""Beta-hydroxy acid"", ""Hydroxy fatty acid"", ""Fatty acyl"", ""Fatty acid"", ""Hydroxy acid"", ""1,2-aminoalcohol"", ""Secondary alcohol"", ""Amino acid"", ""Monocarboxylic acid or derivatives"", ""Carboxylic acid"", ""Hydrocarbon derivative"", ""Organic oxide"", ""Organic oxygen compound"", ""Primary aliphatic amine"", ""Carbonyl group"", ""Organic nitrogen compound"", ""Alcohol"", ""Organonitrogen compound"", ""Amine"", ""Organooxygen compound"", ""Primary amine"", ""Aliphatic homomonocyclic compound""]"
4626832,NotAvailable,External_descriptors: []
4626832,NotAvailable,"Ancestors: [""1,2-aminoalcohols"", ""Alcohols and polyols"", ""Alkanolamines"", ""Amines"", ""Amino acids"", ""Amino acids and derivatives"", ""Amino acids, peptides, and analogues"", ""Amino fatty acids"", ""Beta hydroxy acids and derivatives"", ""Branched fatty acids"", ""Carbocyclic fatty acids"", ""Carbonyl compounds"", ""Carboxylic acids"", ""Carboxylic acids and derivatives"", ""Chemical entities"", ""Fatty Acyls"", ""Fatty acids and conjugates"", ""Gamma amino acids and derivatives"", ""Hydrocarbon derivatives"", ""Hydroxy acids and derivatives"", ""Hydroxy fatty acids"", ""Lipids and lipid-like molecules"", ""Medium-chain fatty acids"", ""Medium-chain hydroxy acids and derivatives"", ""Monoalkylamines"", ""Monocarboxylic acids and derivatives"", ""Organic acids and derivatives"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organopnictogen compounds"", ""Primary amines"", ""Secondary alcohols"", ""Short-chain hydroxy acids and derivatives""]"
